case_id,protein_id,selection_id,expected_class,method,R_model_kcal_mol,decision,outcome
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-0,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,tenfold_precision,-405477.9115887755,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-0,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,tenfold_strict,-405477.91236418585,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-1,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,envelope_mathematical,-405473.311210688,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-1,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,envelope_operational,-405473.311210688,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-1,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,envelope_origin,-405480.6831153757,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-1,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,released_static,-405477.793740516,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-1,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,tenfold_precision,-405470.44412580866,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-1,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,tenfold_strict,-405470.4448563935,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-3,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,envelope_mathematical,-405478.43410513556,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-3,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,envelope_operational,-405478.43410513556,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-3,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,envelope_origin,-405480.859193727,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-3,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,released_static,-405478.3168953982,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-3,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,tenfold_precision,-405475.02019336564,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-3,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,tenfold_strict,-405475.01942082174,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-4,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,envelope_mathematical,-405466.82717725995,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-4,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,envelope_operational,-405466.82717725995,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-4,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,envelope_origin,-405472.5604977422,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-4,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,released_static,-405469.2337048136,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-4,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,tenfold_precision,-405463.74899597885,Ca-supported,correct
q4w6g0-pqq-la_model__conditioned_La__seed-1_sample-4,q4w6g0-pqq-la_model,q4w6g0-pqq-la_model__envelope_6827bf3c955fda67,Ca,tenfold_strict,-405463.74830490455,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_mathematical,-405471.5317475808,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_operational,-405471.5317475808,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_origin,-405476.6660912244,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,released_static,-405489.98414218874,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,tenfold_precision,-405485.63760227367,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,tenfold_strict,-405485.63439134916,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-2,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_mathematical,-405482.6489534274,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-2,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_operational,-405482.6489534274,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-2,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_origin,-405487.2709077741,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-2,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,released_static,-405485.75146229164,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-2,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,tenfold_precision,-405482.00379557075,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-2,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,tenfold_strict,-405482.00427430525,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_mathematical,-405463.0243472644,inconclusive,inconclusive
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_operational,-405463.0243472644,inconclusive,inconclusive
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_origin,-405467.1121929712,inconclusive,inconclusive
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,released_static,-405468.8845733713,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,tenfold_precision,-405463.96424216614,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,tenfold_strict,-405463.9295637273,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_mathematical,-405480.65088975575,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_operational,-405480.65088975575,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,envelope_origin,-405486.14100828953,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,released_static,-405486.22727385216,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,tenfold_precision,-405479.66974029236,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_cefdcb289daedf76,Ca,tenfold_strict,-405479.6672646018,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,envelope_mathematical,-405470.8626996677,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,envelope_operational,-405470.8626996677,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,envelope_origin,-405476.0133084897,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,released_static,-405489.98414218874,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,tenfold_precision,-405485.63760227367,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-0,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,tenfold_strict,-405485.63439134916,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,envelope_mathematical,-405462.39801694086,inconclusive,inconclusive
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,envelope_operational,-405462.39801694086,inconclusive,inconclusive
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,envelope_origin,-405466.4930444422,inconclusive,inconclusive
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,released_static,-405468.8845733713,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,tenfold_precision,-405463.96424216614,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-3,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,tenfold_strict,-405463.9295637273,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,envelope_mathematical,-405478.2557410057,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,envelope_operational,-405478.2557410057,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,envelope_origin,-405484.90711762715,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,released_static,-405486.22727385216,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,tenfold_precision,-405479.66974029236,Ca-supported,correct
q60ar6-pqq-la_model__conditioned_La__seed-1_sample-4,q60ar6-pqq-la_model,q60ar6-pqq-la_model__envelope_0ff7468d33d7bf27,Ca,tenfold_strict,-405479.6672646018,Ca-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_mathematical,-405448.44743959495,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_operational,-405448.44743959495,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_origin,-405450.2318599275,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,released_static,-405447.4056760146,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,tenfold_precision,-405448.02797579416,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-1,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,tenfold_strict,-405448.0278848806,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_mathematical,-405445.6729832067,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_operational,-405445.6729832067,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_origin,-405448.4131568227,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,released_static,-405446.97645061905,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,tenfold_precision,-405446.8433840496,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-2,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,tenfold_strict,-405446.84420048643,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_mathematical,-405440.8106776525,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_operational,-405440.8106776525,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_origin,-405447.54368947394,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,released_static,-405425.3516013113,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,tenfold_precision,-405440.55313343136,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,tenfold_strict,-405440.553157298,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_mathematical,-405438.62310433295,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_operational,-405438.62310433295,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,envelope_origin,-405442.10600041895,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,released_static,-405439.654341807,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,tenfold_precision,-405437.2546863349,La-supported,correct
q88jh0-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh0-pqq-la_model,q88jh0-pqq-la_model__envelope_2fba6938336689b8,La,tenfold_strict,-405437.2669895913,La-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-0,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,envelope_mathematical,-405477.91715153045,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-0,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,envelope_operational,-405477.91715153045,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-0,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,envelope_origin,-405487.6611064738,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-0,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,released_static,-405480.39720483817,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-0,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,tenfold_precision,-405472.2596955249,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-0,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,tenfold_strict,-405472.25926316704,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,envelope_mathematical,-405462.0309407357,inconclusive,inconclusive
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,envelope_operational,-405462.0309407357,inconclusive,inconclusive
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,envelope_origin,-405466.2130123486,inconclusive,inconclusive
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,released_static,-405473.8191076883,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,tenfold_precision,-405467.2527387845,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-3,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,tenfold_strict,-405467.25688091805,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,envelope_mathematical,-405468.40043293685,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,envelope_operational,-405468.40043293685,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,envelope_origin,-405474.99055424077,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,released_static,-405478.9561280459,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,tenfold_precision,-405469.98936711106,Ca-supported,correct
q88jh5-pqq-la_model__conditioned_La__seed-1_sample-4,q88jh5-pqq-la_model,q88jh5-pqq-la_model__envelope_12c9e6b669aeb9c8,Ca,tenfold_strict,-405469.9913632658,Ca-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_mathematical,-405439.75260605407,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_operational,-405439.75260605407,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_origin,-405438.7477510855,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,released_static,-405435.94970537786,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,tenfold_precision,-405436.9674168774,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-0,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,tenfold_strict,-405436.9705730592,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_mathematical,-405444.0080775687,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_operational,-405444.0080775687,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_origin,-405442.30377688824,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,released_static,-405439.09694351634,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,tenfold_precision,-405441.5876292491,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-1,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,tenfold_strict,-405441.5895528173,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_mathematical,-405441.3534626001,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_operational,-405441.3534626001,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_origin,-405444.29645554174,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,released_static,-405440.70534905035,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,tenfold_precision,-405438.7412417061,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-2,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,tenfold_strict,-405438.6749793669,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_mathematical,-405435.86426400155,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_operational,-405435.86426400155,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,envelope_origin,-405439.523625904,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,released_static,-405436.28800721664,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,tenfold_precision,-405433.13154793106,La-supported,correct
q89gy2-pqq-la_model__conditioned_La__seed-1_sample-4,q89gy2-pqq-la_model,q89gy2-pqq-la_model__envelope_d6071546219d9d9e,La,tenfold_strict,-405433.1353794643,La-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-0,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_mathematical,-405481.73213013564,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-0,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_operational,-405481.73213013564,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-0,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,envelope_origin,-405492.14432667446,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-0,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,released_static,-405495.7163137585,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-0,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,tenfold_precision,-405480.34554775286,Ca-supported,correct
q8gr64-pqq-la_model__conditioned_La__seed-1_sample-0,q8gr64-pqq-la_model,q8gr64-pqq-la_model__envelope_0e84aa21f1346d1a,Ca,tenfold_strict,-405480.34412917355,Ca-supported,correct
